freq,indic_bt,nace_r2,s_adj,unit,geo\TIME_PERIOD,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07,2025-08,2025-09,2025-10,2025-11,2025-12
M,NETTUR_NDOM,C20,SCA,I21,AT,106.6,107.6,106.2,101.9,102.3,97.0,95.8,100.0,107.8,104.0,102.3,104.6,93.8,97.9,96.5,98.1,95.9,97.6,110.8,101.1,97.0,99.1,102.3,104.0,101.7,106.6,107.9,100.9,101.3,106.0,96.0,101.9,98.9,97.0,94.0,93.0
M,NETTUR_NDOM,C20,SCA,I21,BE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M,NETTUR_NDOM,C20,SCA,I21,CZ,101.7,99.7,99.9,96.4,95.9,90.8,89.7,88.3,90.5,92.0,92.9,93.7,92.6,94.6,92.4,93.7,88.6,93.3,93.0,86.8,83.9,89.8,89.3,88.9,90.1,89.4,88.5,84.7,86.1,83.0,79.7,84.0,81.6,82.4,87.8,87.1
M,NETTUR_NDOM,C20,SCA,I21,DE,103.3,104.5,101.8,99.0,97.7,97.4,93.1,95.8,97.9,96.3,97.6,93.0,96.1,99.1,99.6,97.9,97.7,98.2,97.4,96.4,96.0,96.0,96.8,96.2,96.3,96.7,100.6,96.9,93.4,92.2,91.4,89.8,91.2,90.6,89.5,91.0
M,NETTUR_NDOM,C20,SCA,I21,DK,119.1,119.9,119.1,114.1,123.6,115.5,109.6,111.6,117.0,117.3,112.1,113.0,119.4,114.8,117.5,120.3,115.0,119.7,126.8,124.3,118.0,119.4,124.0,124.0,126.3,127.8,123.5,126.3,122.5,126.7,124.4,124.0,125.9,121.0,125.4,124.3
M,NETTUR_NDOM,C20,SCA,I21,EA19,104.6,104.6,101.7,99.5,99.3,102.0,94.1,95.8,97.7,96.1,96.5,94.5,95.1,98.8,97.8,97.2,95.8,97.6,97.9,96.7,,,,,,,,,,,,,,,,
M,NETTUR_NDOM,C20,SCA,I21,EA20,104.5,104.0,101.5,99.3,98.4,104.3,92.8,95.0,97.4,95.1,93.4,90.5,93.8,98.0,98.1,96.3,93.5,96.7,96.7,94.5,93.9,95.7,98.5,97.0,95.7,95.7,96.3,96.9,92.3,92.2,91.0,90.4,89.7,88.7,89.3,
M,NETTUR_NDOM,C20,SCA,I21,EA21,104.5,104.0,101.5,99.3,98.4,104.3,92.8,95.0,97.4,95.1,93.4,90.5,93.8,98.0,98.1,96.3,93.5,96.7,96.7,94.5,93.9,95.7,98.5,97.0,95.7,95.7,96.3,96.9,92.3,92.2,91.0,90.4,89.7,88.7,89.3,
M,NETTUR_NDOM,C20,SCA,I21,EL,129.2,121.8,143.5,101.5,113.2,109.5,101.3,107.0,115.6,101.6,104.7,105.8,130.0,123.9,115.1,111.0,119.0,126.2,124.3,110.3,115.7,133.2,132.9,121.1,124.4,114.7,124.1,122.1,135.5,133.9,118.6,120.7,130.7,118.9,124.5,
M,NETTUR_NDOM,C20,SCA,I21,ES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M,NETTUR_NDOM,C20,SCA,I21,EU27_2020,104.5,104.1,101.6,99.3,98.5,103.7,93.0,95.3,97.6,95.8,93.8,90.8,94.3,98.2,98.3,96.9,94.1,97.1,97.0,94.8,94.1,96.1,98.7,97.2,96.2,96.2,96.5,96.9,92.6,92.4,91.3,90.6,90.1,89.1,89.6,
M,NETTUR_NDOM,C20,SCA,I21,FI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M,NETTUR_NDOM,C20,SCA,I21,FR,108.1,108.7,108.9,103.1,107.2,102.2,101.4,105.4,105.0,100.4,122.1,103.3,103.6,105.6,103.2,106.0,104.2,104.2,103.0,105.8,103.1,106.2,128.1,105.3,109.2,105.4,104.9,107.8,102.2,110.1,104.2,100.4,106.6,103.1,102.8,
M,NETTUR_NDOM,C20,SCA,I21,HU,71.2,78.2,82.7,74.4,77.5,75.5,79.0,80.5,77.2,75.0,74.3,72.5,79.2,83.7,79.8,80.2,75.3,78.4,80.4,75.3,73.3,84.5,77.8,77.6,82.6,84.4,78.2,78.6,74.0,75.5,69.3,74.3,78.1,79.5,70.1,77.1
M,NETTUR_NDOM,C20,SCA,I21,IE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M,NETTUR_NDOM,C20,SCA,I21,IT,106.5,109.1,107.2,99.8,101.3,98.7,98.6,99.6,100.2,99.4,97.6,100.6,98.9,102.8,101.6,98.9,97.2,101.1,99.4,100.8,100.3,103.7,102.9,95.8,101.4,97.9,98.7,98.5,98.9,95.9,96.2,92.0,92.4,89.0,89.4,
