freq,indic_bt,nace_r2,s_adj,unit,geo\TIME_PERIOD,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07,2025-08,2025-09,2025-10,2025-11,2025-12
M,PRD,C2229,SCA,I21,DE,99.5,100.3,98.8,98.4,99.5,97.7,97.5,97.2,94.7,95.9,95.8,91.5,94.8,94.6,94.2,94.4,91.6,93.1,90.3,92.1,90.5,89.0,90.1,88.7,89.0,88.8,92.0,91.5,90.1,90.1,91.5,91.0,88.3,91.3,91.1,90.2
M,PRD,C2229,SCA,I21,EA19,101.6,100.3,100.6,99.9,101.4,101.3,97.5,97.9,95.6,95.7,96.5,93.3,96.0,96.9,95.7,96.3,94.5,96.1,93.7,94.3,,,,,,,,,,,,,,,,
M,PRD,C2229,SCA,I21,EA20,101.4,100.5,100.6,99.4,101.2,100.9,97.5,98.0,95.5,95.8,96.2,93.0,96.8,97.6,96.0,96.1,94.2,95.6,93.9,93.5,93.5,92.3,93.2,92.1,93.6,92.4,93.2,94.9,94.6,94.3,94.2,94.2,91.5,94.0,94.7,94.8
M,PRD,C2229,SCA,I21,EA21,101.4,100.5,100.6,99.4,101.2,100.9,97.5,98.0,95.5,95.8,96.2,93.0,96.8,97.6,96.0,96.1,94.2,95.6,93.9,93.5,93.5,92.3,93.2,92.1,93.6,92.4,93.2,94.9,94.6,94.3,94.2,94.2,91.5,94.0,94.7,94.8
M,PRD,C2229,SCA,I21,EL,94.0,98.9,85.4,99.0,92.9,94.5,88.7,96.8,86.4,97.1,99.7,109.2,87.1,91.2,100.4,92.9,93.3,103.6,97.4,87.7,95.3,97.4,100.7,109.0,98.8,88.1,91.6,99.5,93.5,94.3,96.7,94.2,99.8,96.8,92.0,95.2
M,PRD,C2229,SCA,I21,ES,103.1,105.6,108.0,105.3,106.4,108.4,106.0,109.2,107.1,107.0,105.8,104.4,109.7,109.7,109.8,106.1,104.5,103.5,101.0,99.2,104.4,104.2,101.6,100.9,95.8,96.3,98.4,100.1,99.4,99.6,99.1,99.9,98.3,96.1,101.2,99.4
M,PRD,C2229,SCA,I21,EU27_2020,101.4,100.5,100.6,99.4,101.2,100.9,97.5,98.0,95.5,95.8,96.2,93.0,96.8,97.6,96.0,96.1,94.2,95.6,93.9,93.5,93.5,92.3,93.2,92.1,93.6,92.4,93.2,94.9,94.6,94.3,94.2,94.2,91.5,94.0,94.7,94.8
M,PRD,C2229,SCA,I21,FR,103.9,101.4,104.2,103.3,105.4,98.2,103.0,103.5,94.0,95.4,93.3,103.4,100.4,102.0,102.5,105.8,101.6,104.1,106.2,103.3,105.6,105.5,103.1,102.9,100.5,102.4,102.3,100.6,100.6,102.0,100.8,101.3,97.6,102.9,102.8,106.5
M,PRD,C2229,SCA,I21,IE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M,PRD,C2229,SCA,I21,IT,102.6,97.9,100.0,99.1,102.5,106.5,92.7,93.1,93.8,92.8,90.4,87.1,94.5,95.1,90.7,93.4,93.4,94.8,92.1,86.8,88.2,86.5,87.8,86.7,93.2,89.3,87.7,89.4,88.3,91.0,88.8,90.7,87.0,88.5,90.6,92.2
M,PRD,C2229,SCA,I21,NL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M,PRD,C2229,SCA,I21,TR,120.9,118.4,121.5,121.8,123.3,125.0,127.3,123.7,121.0,123.2,126.0,130.7,127.8,127.5,127.6,123.2,125.1,119.9,123.0,119.0,129.2,121.0,119.2,121.1,122.6,121.9,124.8,123.2,123.2,128.3,119.5,120.5,118.3,118.2,119.8,120.4
