freq,indic_bt,nace_r2,s_adj,unit,geo\TIME_PERIOD,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07,2025-08,2025-09,2025-10,2025-11,2025-12
M,PRD,C2221,SCA,I21,DE,87.2,87.4,84.6,83.2,82.3,82.4,83.3,83.1,84.0,85.1,84.2,83.0,83.2,86.0,84.3,85.1,84.7,84.8,83.7,84.9,84.7,83.5,84.1,85.1,84.3,85.8,86.8,84.8,84.9,84.3,84.5,85.5,83.4,82.9,83.0,84.3
M,PRD,C2221,SCA,I21,EA19,86.6,87.0,84.9,84.1,83.8,83.9,84.3,83.9,84.9,85.3,84.4,85.0,83.7,86.2,85.1,85.0,84.0,84.3,84.1,85.2,,,,,,,,,,,,,,,,
M,PRD,C2221,SCA,I21,EA20,86.9,87.0,84.3,83.8,83.7,83.5,83.8,83.8,84.8,85.7,85.0,85.0,84.1,86.8,85.5,85.7,84.6,84.7,84.3,85.1,85.2,84.1,84.5,84.9,85.5,85.9,86.6,85.9,85.8,86.1,86.6,86.4,85.0,85.0,85.2,85.4
M,PRD,C2221,SCA,I21,EA21,86.9,87.0,84.3,83.8,83.7,83.5,83.8,83.8,84.8,85.7,85.0,85.0,84.1,86.8,85.5,85.7,84.6,84.7,84.3,85.1,85.2,84.1,84.5,84.9,85.5,85.9,86.6,85.9,85.8,86.1,86.6,86.4,85.0,85.0,85.2,85.4
M,PRD,C2221,SCA,I21,EL,98.4,98.5,100.4,104.2,109.9,114.2,95.1,97.8,95.8,98.6,99.3,107.0,103.8,99.4,102.6,102.3,95.6,93.5,105.2,102.8,102.7,103.7,102.4,106.7,111.2,105.9,103.6,100.9,99.9,106.0,109.2,106.6,104.6,102.7,106.5,104.3
M,PRD,C2221,SCA,I21,ES,84.9,80.9,81.8,83.5,83.9,83.2,80.7,82.3,83.9,84.4,85.9,85.3,85.4,89.1,90.4,88.6,85.1,87.5,88.4,87.3,88.7,88.5,85.3,85.6,88.9,89.1,90.8,90.2,92.3,91.2,91.3,89.7,91.2,91.2,91.8,91.4
M,PRD,C2221,SCA,I21,EU27_2020,86.9,87.0,84.3,83.8,83.7,83.5,83.8,83.8,84.8,85.7,85.0,85.0,84.1,86.8,85.5,85.7,84.6,84.7,84.3,85.1,85.2,84.1,84.5,84.9,85.5,85.9,86.6,85.9,85.8,86.1,86.6,86.4,85.0,85.0,85.2,85.4
M,PRD,C2221,SCA,I21,FR,88.0,86.1,83.4,82.8,86.4,83.8,83.9,84.0,84.2,84.4,82.7,86.1,84.5,86.9,82.7,82.3,79.1,79.0,80.0,84.2,81.8,78.4,81.3,82.7,82.5,84.1,83.8,85.7,84.4,86.2,87.2,85.1,83.6,83.5,84.1,82.8
M,PRD,C2221,SCA,I21,IE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M,PRD,C2221,SCA,I21,IT,83.1,86.2,81.2,83.7,81.7,82.5,83.1,85.8,87.0,86.9,85.9,89.5,85.1,87.5,88.0,85.3,86.9,87.4,85.6,86.4,87.4,87.3,87.9,86.0,89.4,86.4,86.2,87.6,87.8,88.5,89.4,87.6,86.7,88.6,88.6,87.7
M,PRD,C2221,SCA,I21,NL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M,PRD,C2221,SCA,I21,TR,108.8,103.1,108.0,106.1,105.4,109.8,112.5,108.2,102.1,101.0,102.0,104.8,106.8,108.0,109.4,102.2,101.1,93.6,96.7,99.3,103.4,100.7,96.9,108.1,109.6,106.5,100.7,101.4,105.8,109.3,99.4,106.2,101.8,99.1,104.6,108.8
