freq,indic_bt,nace_r2,s_adj,unit,geo\TIME_PERIOD,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07,2025-08,2025-09,2025-10,2025-11,2025-12
M,NETTUR_DOM,C12,SCA,I21,BE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M,NETTUR_DOM,C12,SCA,I21,CZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M,NETTUR_DOM,C12,SCA,I21,DE,79.9,80.4,78.1,90.6,93.0,91.7,88.0,85.4,96.0,84.2,86.4,87.0,89.9,102.1,96.5,93.8,92.3,82.2,98.6,96.2,99.4,102.2,96.6,102.9,107.5,102.2,84.6,91.3,65.0,69.3,91.6,83.0,90.0,96.9,91.4,80.3
M,NETTUR_DOM,C12,SCA,I21,DK,110.5,110.2,81.5,74.8,115.8,113.4,249.3,277.4,248.1,259.8,253.8,360.1,178.7,257.9,279.7,257.5,303.9,228.1,262.1,248.9,239.9,231.8,214.5,236.7,201.5,241.0,228.6,236.3,243.3,257.4,277.5,252.5,284.8,289.0,249.1,211.0
M,NETTUR_DOM,C12,SCA,I21,EA19,85.8,84.2,83.0,92.9,96.3,94.8,91.1,89.5,99.2,89.3,89.2,92.5,95.7,103.1,100.1,99.7,100.2,88.9,103.1,102.9,,,,,,,,,,,,,,,,
M,NETTUR_DOM,C12,SCA,I21,EA20,84.8,85.4,83.1,93.0,96.7,94.9,91.9,89.9,98.8,88.3,89.9,91.2,94.2,104.7,99.9,100.0,100.6,88.8,104.2,102.4,105.7,107.9,101.9,108.5,112.6,107.9,92.5,98.9,72.6,80.7,96.5,90.4,98.6,104.9,100.5,
M,NETTUR_DOM,C12,SCA,I21,EA21,84.8,85.4,83.1,93.0,96.7,94.9,91.9,89.9,98.8,88.3,89.9,91.2,94.2,104.7,99.9,100.0,100.6,88.8,104.2,102.4,105.7,107.9,101.9,108.5,112.6,107.9,92.5,98.9,72.6,80.7,96.5,90.4,98.6,104.9,100.5,
M,NETTUR_DOM,C12,SCA,I21,EL,122.8,131.6,118.8,60.6,127.6,120.1,128.7,130.8,130.4,136.8,136.0,136.3,148.5,138.7,141.6,141.4,229.8,140.6,150.9,146.1,158.7,160.2,154.8,168.1,173.6,168.1,172.4,185.9,174.5,166.0,180.8,181.5,176.3,177.4,178.4,
M,NETTUR_DOM,C12,SCA,I21,ES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M,NETTUR_DOM,C12,SCA,I21,EU27_2020,88.4,88.1,87.3,94.9,98.1,96.3,95.1,93.3,99.9,93.6,93.5,93.2,95.9,105.8,101.8,102.4,103.0,92.8,107.2,105.0,106.8,108.4,103.0,110.3,112.4,110.8,95.9,101.8,79.6,87.4,100.4,94.4,104.2,105.9,108.1,
M,NETTUR_DOM,C12,SCA,I21,FR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M,NETTUR_DOM,C12,SCA,I21,HU,133.4,98.0,115.3,98.1,105.8,103.5,100.0,104.7,112.3,102.4,140.1,114.7,130.4,139.2,105.4,126.9,118.5,110.6,121.0,140.5,126.3,130.3,111.3,114.6,97.4,113.8,120.7,130.2,132.7,140.7,143.7,128.7,149.5,161.2,149.9,154.2
M,NETTUR_DOM,C12,SCA,I21,IE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M,NETTUR_DOM,C12,SCA,I21,IT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M,NETTUR_DOM,C12,SCA,I21,LT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M,NETTUR_DOM,C12,SCA,I21,MK,69.2,60.2,104.0,106.0,123.5,145.5,112.0,45.9,73.7,74.3,77.9,89.2,137.7,106.8,77.7,102.0,68.1,59.9,76.7,86.8,82.0,100.7,111.2,105.4,132.3,141.3,115.6,107.4,97.6,96.3,86.3,171.5,72.1,153.3,131.0,125.3
M,NETTUR_DOM,C12,SCA,I21,NL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M,NETTUR_DOM,C12,SCA,I21,PL,101.2,103.0,102.6,96.2,98.2,94.0,97.7,95.3,91.0,113.1,100.4,83.2,85.5,89.9,93.7,100.9,104.0,97.0,100.5,101.5,90.4,90.6,87.8,110.5,92.1,104.0,89.7,101.5,106.1,112.3,106.1,106.7,129.3,85.0,146.0,126.4
M,NETTUR_DOM,C12,SCA,I21,PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M,NETTUR_DOM,C12,SCA,I21,RO,173.9,102.4,201.7,185.2,131.3,162.3,148.3,173.5,138.9,150.9,155.4,108.1,176.9,173.0,87.1,153.6,82.4,180.8,249.8,149.2,170.5,144.9,140.8,186.1,124.1,232.8,224.1,120.6,225.9,167.6,218.7,149.3,179.2,166.0,145.3,
M,NETTUR_DOM,C12,SCA,I21,SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M,NETTUR_DOM,C12,SCA,I21,TR,344.4,186.3,234.8,281.4,344.3,332.5,370.1,372.2,429.2,394.1,468.8,530.0,388.0,518.3,666.3,636.6,513.7,669.8,625.5,641.1,726.9,660.8,639.8,764.0,980.8,960.0,775.8,790.3,877.2,921.9,963.6,747.2,908.8,987.1,1022.9,1326.3
