freq,indic_bt,nace_r2,s_adj,unit,geo\TIME_PERIOD,2023-01_value,2023-01_flag,2023-02_value,2023-02_flag,2023-03_value,2023-03_flag,2023-04_value,2023-04_flag,2023-05_value,2023-05_flag,2023-06_value,2023-06_flag,2023-07_value,2023-07_flag,2023-08_value,2023-08_flag,2023-09_value,2023-09_flag,2023-10_value,2023-10_flag,2023-11_value,2023-11_flag,2023-12_value,2023-12_flag,2024-01_value,2024-01_flag,2024-02_value,2024-02_flag,2024-03_value,2024-03_flag,2024-04_value,2024-04_flag,2024-05_value,2024-05_flag,2024-06_value,2024-06_flag,2024-07_value,2024-07_flag,2024-08_value,2024-08_flag,2024-09_value,2024-09_flag,2024-10_value,2024-10_flag,2024-11_value,2024-11_flag,2024-12_value,2024-12_flag,2025-01_value,2025-01_flag,2025-02_value,2025-02_flag,2025-03_value,2025-03_flag,2025-04_value,2025-04_flag,2025-05_value,2025-05_flag,2025-06_value,2025-06_flag,2025-07_value,2025-07_flag,2025-08_value,2025-08_flag,2025-09_value,2025-09_flag,2025-10_value,2025-10_flag,2025-11_value,2025-11_flag,2025-12_value,2025-12_flag
M,PRD,C20,SCA,I21,ES,89.0,p,91.1,p,90.2,p,92.8,p,91.5,p,91.9,p,92.7,p,93.7,p,96.9,p,98.0,p,93.8,p,94.2,p,96.4,p,97.5,p,95.0,p,97.2,p,97.8,p,97.1,p,95.8,p,94.8,p,95.8,p,96.3,p,94.2,p,94.9,p,95.9,p,96.6,p,95.4,p,95.4,p,91.7,p,98.2,p,99.0,p,95.9,p,98.2,p,98.6,p,99.4,p,94.9,p
M,PRD,C20,SCA,I21,EU27_2020,83.2,,83.0,,83.0,,86.1,,94.0,,89.4,,87.0,,82.7,,86.0,,84.8,,84.9,,79.8,,81.4,,84.8,,81.5,,84.4,,84.1,,82.8,,85.9,,87.3,,82.6,,83.1,,82.9,,79.8,,82.2,,82.4,,83.5,,83.3,,79.5,,79.0,,79.4,,79.2,,79.6,,79.8,,79.7,,,:
M,PRD,C20,SCA,I21,FI,,: @C,,: @C,,: @C,,: @C,,: @C,,: @C,,: @C,,: @C,,: @C,,: @C,,: @C,,: @C,,: @C,,: @C,,: @C,,: @C,,: @C,,: @C,,: @C,,: @C,,: @C,,: @C,,: @C,,: @C,,: @C,,: @C,,: @C,,: @C,,: @C,,: @C,,: @C,,: @C,,: @C,,: @C,,: @C,,: @C
M,PRD,C20,SCA,I21,FR,90.0,,92.1,,88.6,,90.6,,96.8,,92.4,,90.6,,93.7,,95.3,,95.8,,94.1,,95.9,,95.2,,97.2,,96.2,,96.7,,94.7,,96.2,,96.1,,93.0,,93.0,,94.8,,93.0,,90.4,,90.0,,92.0,,92.0,,94.1,,90.9,,90.7,,92.3,,90.3,,93.7,,92.9,,92.3,,92.1,
M,PRD,C20,SCA,I21,HU,72.4,,73.3,,73.1,,74.9,,74.5,,68.9,,76.1,,68.8,,76.1,,67.3,,70.3,,68.5,,67.5,,75.0,,72.2,,72.2,,76.2,,80.7,,74.9,,73.8,,71.2,,75.0,,74.6,,73.7,,74.6,,73.5,,70.7,,72.2,,63.0,,67.2,,64.2,,62.4,,65.3,,65.1,,63.8,,64.1,
M,PRD,C20,SCA,I21,IE,,: @C,,: @C,,: @C,,: @C,,: @C,,: @C,,: @C,,: @C,,: @C,,: @C,,: @C,,: @C,,: @C,,: @C,,: @C,,: @C,,: @C,,: @C,,: @C,,: @C,,: @C,,: @C,,: @C,,: @C,,: @C,,: @C,,: @C,,: @C,,: @C,,: @C,,: @C,,: @C,,: @C,,: @C,,: @C,,: @C
M,PRD,C20,SCA,I21,IT,90.4,,90.7,,89.0,,88.4,,87.9,,85.7,,85.2,,88.6,,90.9,,91.9,,89.6,,91.4,,85.6,,90.7,,91.2,,86.8,,90.1,,89.3,,88.8,,90.9,,89.5,,88.5,,86.6,,85.9,,89.4,,87.4,,88.1,,87.8,,86.3,,86.3,,86.2,,89.0,,85.9,,82.3,,84.2,,83.4,
M,PRD,C20,SCA,I21,LT,62.9,,64.8,,64.0,,75.4,,69.3,,73.4,,69.8,,70.2,,77.4,,75.3,,67.8,,76.6,,70.9,,77.1,,85.3,,79.4,,79.6,,85.7,,86.1,,92.7,,89.4,,86.5,,96.6,,88.0,,98.3,,91.5,,82.8,,83.7,,89.6,,78.4,,81.0,,76.3,,76.7,,82.7,,83.3,,84.3,
M,PRD,C20,SCA,I21,LV,94.2,,88.0,,86.7,,93.0,,91.5,,97.0,,93.4,,94.9,,95.1,,92.4,,86.6,,89.0,,95.2,,104.7,,97.5,,99.4,,98.3,,99.8,,91.8,,96.5,,88.7,,94.4,,94.8,,94.9,,88.5,,83.3,,88.2,,91.2,,90.2,,90.8,,93.3,,99.0,,94.0,,99.9,,97.9,,97.3,
M,PRD,C20,SCA,I21,MK,81.5,,76.6,,102.5,,84.1,,93.5,,107.8,,77.4,,85.7,,99.1,,100.2,,101.5,,89.9,,96.6,,97.8,,90.9,,115.5,,86.4,,81.5,,98.0,,91.9,,95.7,,124.1,,96.7,,92.4,,95.6,,86.1,,147.3,,89.0,,89.3,,93.5,,89.4,,138.6,,87.7,,87.3,,88.2,,90.2,
M,PRD,C20,SCA,I21,NL,85.8,,82.9,,85.2,,84.0,,85.5,,90.2,,85.5,,85.8,,84.6,,85.2,,85.4,,87.7,,84.7,,88.3,,86.4,,88.2,,86.6,,89.6,,85.4,,83.2,,82.7,,81.8,,82.2,,78.9,,81.2,p,82.3,p,84.1,p,80.7,p,79.3,p,79.6,p,80.7,p,80.3,p,80.8,p,79.4,p,81.4,p,78.5,p
M,PRD,C20,SCA,I21,NO,93.1,,86.5,,86.0,,85.3,,88.3,,88.4,,84.5,,91.3,,89.1,,90.4,,93.6,,93.1,,88.3,,92.1,,87.9,,96.0,,87.7,,86.9,,90.1,,84.1,,84.8,,88.2,,87.5,,88.7,,90.2,,93.3,,97.5,,97.4,,95.7,,92.2,,91.3,,99.4,,92.8,,79.0,,85.8,,88.6,
M,PRD,C20,SCA,I21,PL,91.9,,93.1,,90.8,,90.4,,91.4,,91.4,,94.6,,103.0,,103.5,,100.7,,99.6,,97.3,,98.2,,103.6,,101.9,,107.1,,103.7,,106.6,,102.8,,99.4,,99.1,,101.9,,104.3,,99.1,,106.4,,103.0,,101.3,,99.2,,99.3,,97.6,,99.5,,96.6,,95.3,,102.0,,98.8,,101.4,
M,PRD,C20,SCA,I21,PT,74.0,,75.4,,72.9,,77.5,,57.4,,64.2,,57.6,,48.8,,53.3,,50.7,,58.6,,55.5,,56.8,,59.2,,48.3,,48.2,,54.0,,52.8,,52.9,,50.7,,53.5,,46.4,,57.5,,50.3,,50.4,,56.6,,39.8,,37.1,,47.3,,48.0,,49.8,,48.4,,49.9,,51.1,,48.5,,45.6,
M,PRD,C20,SCA,I21,RO,76.8,,73.7,,73.8,,69.5,,73.9,,72.8,,75.8,,76.7,,75.6,,82.9,,79.8,,77.8,,82.2,,89.0,,88.7,,81.7,,88.4,,83.3,,80.3,,76.8,,78.5,,82.2,,79.0,,78.8,p,87.9,,71.4,,73.9,,74.1,,76.0,,82.1,,78.9,,86.1,,79.8,,72.7,,70.9,,66.3,p
M,PRD,C20,SCA,I21,SE,,: @C,,: @C,,: @C,,: @C,,: @C,,: @C,,: @C,,: @C,,: @C,,: @C,,: @C,,: @C,,: @C,,: @C,,: @C,,: @C,,: @C,,: @C,,: @C,,: @C,,: @C,,: @C,,: @C,,: @C,,: @C,,: @C,,: @C,,: @C,,: @C,,: @C,,: @C,,: @C,,: @C,,: @C,,: @C,,: @C
M,PRD,C20,SCA,I21,TR,98.9,,89.5,,95.5,,96.0,,94.9,,96.6,,90.8,,94.4,,95.3,,95.5,,95.2,,97.0,,97.7,,100.1,,98.8,,96.3,,97.2,,94.2,,96.3,,93.9,,94.9,,95.7,,97.2,,99.3,,99.7,,97.7,,98.2,,97.7,,99.4,,98.4,,96.3,,99.3,,99.4,,98.7,,102.6,,101.3,
