freq,indic_bt,nace_r2,s_adj,unit,geo\TIME_PERIOD,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07,2025-08,2025-09,2025-10,2025-11,2025-12
M,PRD,C1729,SCA,I21,DE,81.2,80.3,77.3,77.7,77.7,77.2,78.0,76.8,76.3,75.4,75.2,74.8,76.5,80.1,78.5,79.0,78.0,77.6,77.5,76.8,78.1,76.8,78.3,75.6,78.4,78.9,79.2,80.9,80.3,81.2,77.4,77.3,80.9,83.4,83.7,85.1
M,PRD,C1729,SCA,I21,EA19,89.4,87.1,84.8,85.0,85.7,86.3,85.9,87.2,85.3,86.3,86.2,87.5,90.1,92.6,91.7,93.4,92.4,89.8,93.0,90.4,,,,,,,,,,,,,,,,
M,PRD,C1729,SCA,I21,EA20,90.0,87.1,85.0,84.7,85.8,86.4,86.0,87.7,85.2,86.2,86.3,87.8,89.4,92.7,91.7,93.2,92.7,90.4,93.9,91.3,90.2,92.9,94.3,89.4,93.1,95.2,91.8,93.3,91.4,91.1,92.2,95.6,92.4,97.8,93.7,
M,PRD,C1729,SCA,I21,EA21,90.0,87.1,85.0,84.7,85.8,86.4,86.0,87.7,85.2,86.2,86.3,87.8,89.4,92.7,91.7,93.2,92.7,90.4,93.9,91.3,90.2,92.9,94.3,89.4,93.1,95.2,91.8,93.3,91.4,91.1,92.2,95.6,92.4,97.8,93.7,
M,PRD,C1729,SCA,I21,ES,112.3,105.2,108.1,107.7,110.8,107.6,108.1,108.4,106.7,110.9,108.3,115.0,109.1,112.2,113.2,111.7,111.6,114.1,112.9,110.1,111.0,112.2,108.2,108.5,114.1,114.5,111.4,110.5,109.8,108.3,108.7,111.3,111.0,108.4,109.6,109.5
M,PRD,C1729,SCA,I21,EU27_2020,90.0,87.1,85.0,84.7,85.8,86.4,86.0,87.7,85.2,86.2,86.3,87.8,89.4,92.7,91.7,93.2,92.7,90.4,93.9,91.3,90.2,92.9,94.3,89.4,93.1,95.2,91.8,93.3,91.4,91.1,92.2,95.6,92.4,97.8,93.7,
M,PRD,C1729,SCA,I21,FR,91.3,89.1,86.3,86.4,88.5,90.7,88.6,87.0,88.1,88.7,84.7,88.4,86.1,92.8,88.6,89.9,90.1,87.5,88.9,88.7,88.1,86.6,88.7,88.6,85.7,85.9,88.8,89.1,83.1,89.0,86.6,86.3,87.1,87.9,87.2,86.7
M,PRD,C1729,SCA,I21,IE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M,PRD,C1729,SCA,I21,IT,104.4,100.5,99.8,94.8,96.1,98.1,94.7,109.4,95.9,97.0,99.5,99.6,97.8,101.3,98.5,102.7,104.7,104.2,108.2,98.9,104.2,110.1,106.3,113.5,109.0,106.3,107.8,106.1,102.3,101.0,98.9,97.2,95.2,90.6,89.8,83.5
M,PRD,C1729,SCA,I21,NL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M,PRD,C1729,SCA,I21,TR,85.8,79.1,79.4,76.1,77.8,77.3,81.7,80.6,82.4,80.8,78.4,79.3,77.9,80.0,80.0,78.0,77.1,71.5,76.3,77.9,78.1,76.3,73.7,73.0,72.6,74.5,74.9,76.1,74.6,84.3,75.0,78.5,70.5,71.7,81.5,80.4
