ticker,company,app_category,country,date,open,high,low,close,volume
ABF.L,Assoc British Foods,Food,UK,2026-02-26,1972.5,1972.5,1940.5,1949.0,1200435
ABF.L,Assoc British Foods,Food,UK,2026-02-27,1955.5,1993.0,1939.5,1977.0,2455437
ABF.L,Assoc British Foods,Food,UK,2026-03-02,1966.5,1950.5,1914.5,1914.5,1855204
ABF.L,Assoc British Foods,Food,UK,2026-03-03,1902.5,1919.0,1878.5,1905.5,1031858
ABF.L,Assoc British Foods,Food,UK,2026-03-04,1914.0,1939.5,1906.5,1926.5,1086128
ABF.L,Assoc British Foods,Food,UK,2026-03-05,1928.5,1937.0,1885.5,1887.0,904527
ABF.L,Assoc British Foods,Food,UK,2026-03-06,1896.0,1909.5,1867.0,1869.5,726435
ABF.L,Assoc British Foods,Food,UK,2026-03-09,1852.0,1858.953,1832.0,1846.0,744262
ABF.L,Assoc British Foods,Food,UK,2026-03-10,1840.0,1871.5,1840.0,1846.5,956827
ABF.L,Assoc British Foods,Food,UK,2026-03-11,1840.0,1860.0,1835.0,1850.5,473698
ABF.L,Assoc British Foods,Food,UK,2026-03-12,1841.5,1873.0,1837.0,1837.0,713886
ABF.L,Assoc British Foods,Food,UK,2026-03-13,1821.5,1862.0,1816.85,1862.0,1188359
ABF.L,Assoc British Foods,Food,UK,2026-03-16,1863.5,1880.0,1861.0,1873.0,586098
ORK.OL,Orkla,Food,Norway,2025-12-17,112.0,112.5,110.6,111.6,1420667
ORK.OL,Orkla,Food,Norway,2025-12-18,111.9,113.2,111.9,112.6,1535136
ORK.OL,Orkla,Food,Norway,2025-12-19,111.8,113.3,111.7,112.7,2986764
ORK.OL,Orkla,Food,Norway,2025-12-22,112.2,112.6,111.5,111.6,1184245
ORK.OL,Orkla,Food,Norway,2025-12-23,111.6,112.7,111.6,112.0,1099347
ORK.OL,Orkla,Food,Norway,2025-12-29,112.3,113.0,112.0,112.6,984208
ORK.OL,Orkla,Food,Norway,2025-12-30,112.7,113.2,112.4,112.5,1432495
ORK.OL,Orkla,Food,Norway,2026-01-02,113.0,113.4,112.2,112.2,1286215
ORK.OL,Orkla,Food,Norway,2026-01-05,112.6,112.7,109.0,109.0,1498247
ORK.OL,Orkla,Food,Norway,2026-01-06,109.3,110.4,109.3,110.4,1892475
ORK.OL,Orkla,Food,Norway,2026-01-07,109.2,111.2,109.0,109.5,1504341
ORK.OL,Orkla,Food,Norway,2026-01-08,109.5,111.2,109.3,111.0,1671693
ORK.OL,Orkla,Food,Norway,2026-01-09,111.4,111.7,110.7,111.0,1271251
ORK.OL,Orkla,Food,Norway,2026-01-12,111.5,112.6,111.5,112.1,1368783
ORK.OL,Orkla,Food,Norway,2026-01-13,112.5,112.7,111.2,111.5,1238191
ORK.OL,Orkla,Food,Norway,2026-01-14,112.0,112.7,111.6,112.4,1529122
ORK.OL,Orkla,Food,Norway,2026-01-15,112.7,113.6,112.6,113.1,1327301
ORK.OL,Orkla,Food,Norway,2026-01-16,113.1,113.8,112.9,113.1,1290726
ORK.OL,Orkla,Food,Norway,2026-01-19,112.8,113.7,112.1,113.1,1227159
ORK.OL,Orkla,Food,Norway,2026-01-20,113.4,114.3,112.4,112.4,1309952
ORK.OL,Orkla,Food,Norway,2026-01-21,112.0,112.3,111.0,111.2,1319794
ORK.OL,Orkla,Food,Norway,2026-01-22,112.0,113.5,111.8,112.9,1267296
ORK.OL,Orkla,Food,Norway,2026-01-23,112.9,113.2,111.6,111.6,1197944
ORK.OL,Orkla,Food,Norway,2026-01-26,111.5,113.3,111.3,112.9,1357090
ORK.OL,Orkla,Food,Norway,2026-01-27,113.0,113.7,112.5,112.6,1019709
ORK.OL,Orkla,Food,Norway,2026-01-28,112.7,113.1,112.1,113.1,1154441
ORK.OL,Orkla,Food,Norway,2026-01-29,112.0,113.8,111.9,113.7,1082327
ORK.OL,Orkla,Food,Norway,2026-01-30,113.8,114.6,113.4,114.2,1404392
ORK.OL,Orkla,Food,Norway,2026-02-02,114.9,115.7,114.4,114.8,1334086
ORK.OL,Orkla,Food,Norway,2026-02-03,115.0,116.1,114.7,116.1,1344295
ORK.OL,Orkla,Food,Norway,2026-02-04,116.2,117.9,115.5,117.6,1142462
ORK.OL,Orkla,Food,Norway,2026-02-05,117.8,119.1,117.2,119.1,1477207
ORK.OL,Orkla,Food,Norway,2026-02-06,118.5,120.9,118.4,120.9,1697801
ORK.OL,Orkla,Food,Norway,2026-02-09,120.5,120.8,120.1,120.5,815930
ORK.OL,Orkla,Food,Norway,2026-02-10,120.4,120.8,119.2,120.8,781945
ORK.OL,Orkla,Food,Norway,2026-02-11,120.6,121.9,120.6,121.9,1321702
ORK.OL,Orkla,Food,Norway,2026-02-12,125.2,128.9,121.8,128.9,2039109
ORK.OL,Orkla,Food,Norway,2026-02-13,128.0,129.8,127.0,129.8,1405852
ORK.OL,Orkla,Food,Norway,2026-02-16,129.5,129.5,127.8,128.7,1059060
ORK.OL,Orkla,Food,Norway,2026-02-17,128.6,129.8,128.4,129.8,1221163
ORK.OL,Orkla,Food,Norway,2026-02-18,128.7,128.7,125.3,126.2,1200088
ORK.OL,Orkla,Food,Norway,2026-02-19,126.7,127.8,126.2,127.3,983663
ORK.OL,Orkla,Food,Norway,2026-02-20,127.4,130.1,127.1,130.1,7530630
ORK.OL,Orkla,Food,Norway,2026-02-23,130.0,130.2,128.8,130.2,859427
ORK.OL,Orkla,Food,Norway,2026-02-24,130.6,131.2,129.9,130.5,1399605
ORK.OL,Orkla,Food,Norway,2026-02-25,130.4,130.7,129.3,130.1,1497645
ORK.OL,Orkla,Food,Norway,2026-02-26,130.2,130.9,129.45,129.9,1049221
ORK.OL,Orkla,Food,Norway,2026-02-27,129.5,131.0,129.4,130.1,5222156
ORK.OL,Orkla,Food,Norway,2026-03-02,128.6,129.6,127.1,128.4,1294884
ORK.OL,Orkla,Food,Norway,2026-03-03,127.1,127.3,124.5,124.5,2229924
ORK.OL,Orkla,Food,Norway,2026-03-04,125.6,127.2,125.1,126.0,1797448
ORK.OL,Orkla,Food,Norway,2026-03-05,125.8,126.9,125.2,125.2,1339662
ORK.OL,Orkla,Food,Norway,2026-03-06,125.4,125.5,124.2,124.2,1496067
ORK.OL,Orkla,Food,Norway,2026-03-09,124.6,125.2,123.4,124.3,1193256
ORK.OL,Orkla,Food,Norway,2026-03-10,122.8,123.0,118.4,118.4,3232792
ORK.OL,Orkla,Food,Norway,2026-03-11,118.0,118.2,117.0,117.9,1836058
ORK.OL,Orkla,Food,Norway,2026-03-12,118.0,118.1,116.8,117.7,1649623
ORK.OL,Orkla,Food,Norway,2026-03-13,117.9,119.6,117.4,118.6,1013888
ORK.OL,Orkla,Food,Norway,2026-03-16,118.7,119.8,118.6,119.4,901779
ABI.BR,AB InBev,Beverage,Belgium,2025-12-17,54.54,55.76,54.46,55.58,2346155
ABI.BR,AB InBev,Beverage,Belgium,2025-12-18,55.8,56.16,54.64,55.34,1689265
ABI.BR,AB InBev,Beverage,Belgium,2025-12-19,55.1,55.68,55.06,55.48,2853493
ABI.BR,AB InBev,Beverage,Belgium,2025-12-22,54.44,54.8,53.66,54.12,1501718
ABI.BR,AB InBev,Beverage,Belgium,2025-12-23,53.96,54.5,53.92,54.26,1192707
ABI.BR,AB InBev,Beverage,Belgium,2025-12-24,53.98,54.48,53.9,54.38,218817
ABI.BR,AB InBev,Beverage,Belgium,2025-12-29,54.26,55.12,54.26,54.88,1060583
ABI.BR,AB InBev,Beverage,Belgium,2025-12-30,54.4,55.04,54.38,54.92,914886
ABI.BR,AB InBev,Beverage,Belgium,2025-12-31,54.94,54.94,54.74,54.9,445277
ABI.BR,AB InBev,Beverage,Belgium,2026-01-02,54.28,54.8,53.86,54.4,1192193
ABI.BR,AB InBev,Beverage,Belgium,2026-01-05,54.3,54.66,53.42,53.98,1179729
ABI.BR,AB InBev,Beverage,Belgium,2026-01-06,53.6,54.94,53.3,54.94,1370949
ABI.BR,AB InBev,Beverage,Belgium,2026-01-07,54.46,55.56,54.14,54.44,1668739
ABI.BR,AB InBev,Beverage,Belgium,2026-01-08,54.38,56.56,54.16,55.86,2684756
ABI.BR,AB InBev,Beverage,Belgium,2026-01-09,55.6,56.7,55.6,56.56,1427968
ABI.BR,AB InBev,Beverage,Belgium,2026-01-12,56.0,57.08,55.86,57.08,1712142
ABI.BR,AB InBev,Beverage,Belgium,2026-01-13,57.2,57.66,56.84,57.38,1308635
ABI.BR,AB InBev,Beverage,Belgium,2026-01-14,58.12,59.14,58.12,58.96,2420590
ABI.BR,AB InBev,Beverage,Belgium,2026-01-15,59.0,59.94,58.88,59.26,1882757
ABI.BR,AB InBev,Beverage,Belgium,2026-01-16,59.32,59.83,58.78,59.08,1872797
ABI.BR,AB InBev,Beverage,Belgium,2026-01-19,58.86,59.44,58.12,58.7,1126645
ABI.BR,AB InBev,Beverage,Belgium,2026-01-20,58.98,58.98,58.02,58.5,1504925
ABI.BR,AB InBev,Beverage,Belgium,2026-01-21,58.54,59.32,58.52,58.68,1470926
ABI.BR,AB InBev,Beverage,Belgium,2026-01-22,59.08,59.5,58.8,59.32,947381
ABI.BR,AB InBev,Beverage,Belgium,2026-01-23,59.02,59.28,58.76,58.88,890882
ABI.BR,AB InBev,Beverage,Belgium,2026-01-26,59.0,59.44,58.94,59.0,836059
ABI.BR,AB InBev,Beverage,Belgium,2026-01-27,58.56,58.82,58.24,58.82,1443155
ABI.BR,AB InBev,Beverage,Belgium,2026-01-28,58.46,59.18,58.0,58.72,1568783
ABI.BR,AB InBev,Beverage,Belgium,2026-01-29,59.06,59.9,58.88,59.64,1669946
ABI.BR,AB InBev,Beverage,Belgium,2026-01-30,59.64,60.4,59.38,60.08,1844169
ABI.BR,AB InBev,Beverage,Belgium,2026-02-02,60.52,61.88,60.52,61.12,1610199
ABI.BR,AB InBev,Beverage,Belgium,2026-02-03,61.34,62.32,60.98,62.32,1491366
ABI.BR,AB InBev,Beverage,Belgium,2026-02-04,62.02,63.7,61.66,63.6,1931085
ABI.BR,AB InBev,Beverage,Belgium,2026-02-05,63.12,64.02,62.7,64.02,3149411
ABI.BR,AB InBev,Beverage,Belgium,2026-02-06,63.94,64.58,63.66,64.26,2285146
ABI.BR,AB InBev,Beverage,Belgium,2026-02-09,63.74,64.04,63.4,63.66,2217787
ABI.BR,AB InBev,Beverage,Belgium,2026-02-10,63.02,63.62,62.28,63.48,1727077
ABI.BR,AB InBev,Beverage,Belgium,2026-02-11,63.3,64.88,63.14,64.86,2447722
ABI.BR,AB InBev,Beverage,Belgium,2026-02-12,65.9,68.64,65.52,68.54,3484641
ABI.BR,AB InBev,Beverage,Belgium,2026-02-13,67.5,67.88,66.58,67.68,2951731
ABI.BR,AB InBev,Beverage,Belgium,2026-02-16,67.0,67.26,66.2,67.2,1537452
ABI.BR,AB InBev,Beverage,Belgium,2026-02-17,67.0,67.68,66.54,67.06,1937607
ABI.BR,AB InBev,Beverage,Belgium,2026-02-18,67.06,67.54,66.26,67.54,2192060
ABI.BR,AB InBev,Beverage,Belgium,2026-02-19,66.62,66.72,65.84,66.66,2254547
ABI.BR,AB InBev,Beverage,Belgium,2026-02-20,67.1,67.14,66.3,66.92,2944886
ABI.BR,AB InBev,Beverage,Belgium,2026-02-23,66.52,67.76,66.5,67.76,2207904
ABI.BR,AB InBev,Beverage,Belgium,2026-02-24,67.8,68.32,67.58,68.3,1936847
ABI.BR,AB InBev,Beverage,Belgium,2026-02-25,68.2,68.2,66.46,67.22,2531280
ABI.BR,AB InBev,Beverage,Belgium,2026-02-26,67.0,67.48,66.7,67.42,1500436
ABI.BR,AB InBev,Beverage,Belgium,2026-02-27,67.34,68.82,67.24,68.82,3482764
ABI.BR,AB InBev,Beverage,Belgium,2026-03-02,67.94,67.96,66.98,67.28,1891774
ABI.BR,AB InBev,Beverage,Belgium,2026-03-03,66.1,66.7,65.0,65.6,2303069
ABI.BR,AB InBev,Beverage,Belgium,2026-03-04,65.6,66.22,64.18,64.48,1904755
ABI.BR,AB InBev,Beverage,Belgium,2026-03-05,64.46,65.18,63.9,64.0,1697122
ABI.BR,AB InBev,Beverage,Belgium,2026-03-06,63.46,63.64,62.32,63.14,2519869
ABI.BR,AB InBev,Beverage,Belgium,2026-03-09,61.72,62.7,61.5,62.58,1880254
ABI.BR,AB InBev,Beverage,Belgium,2026-03-10,62.74,63.34,62.24,63.32,1828703
ABI.BR,AB InBev,Beverage,Belgium,2026-03-11,62.64,63.38,62.38,62.68,1679807
ABI.BR,AB InBev,Beverage,Belgium,2026-03-12,62.64,62.96,62.08,62.62,1491032
ABI.BR,AB InBev,Beverage,Belgium,2026-03-13,62.02,64.06,61.96,63.76,1859763
ABI.BR,AB InBev,Beverage,Belgium,2026-03-16,62.62,64.02,62.6,63.66,1173407
HEIA.AS,Heineken,Beverage,Netherlands,2025-12-17,69.8,70.1,69.4,69.78,517733
HEIA.AS,Heineken,Beverage,Netherlands,2025-12-18,70.08,70.48,67.96,69.32,825084
HEIA.AS,Heineken,Beverage,Netherlands,2025-12-19,69.06,69.6,68.64,69.52,1349273
HEIA.AS,Heineken,Beverage,Netherlands,2025-12-22,68.86,69.22,67.74,68.5,590197
HEIA.AS,Heineken,Beverage,Netherlands,2025-12-23,68.7,68.88,68.2,68.28,442562
HEIA.AS,Heineken,Beverage,Netherlands,2025-12-24,68.02,68.94,67.96,68.6,189221
HEIA.AS,Heineken,Beverage,Netherlands,2025-12-29,68.66,69.44,68.66,69.42,526030
HEIA.AS,Heineken,Beverage,Netherlands,2025-12-30,69.2,69.84,68.78,69.64,458316
HEIA.AS,Heineken,Beverage,Netherlands,2025-12-31,69.64,69.74,69.38,69.74,154677
HEIA.AS,Heineken,Beverage,Netherlands,2026-01-02,69.5,69.64,68.62,69.0,625157
HEIA.AS,Heineken,Beverage,Netherlands,2026-01-05,69.0,69.08,67.74,68.04,791376
HEIA.AS,Heineken,Beverage,Netherlands,2026-01-06,67.46,68.28,66.42,68.28,1408933
HEIA.AS,Heineken,Beverage,Netherlands,2026-01-07,68.14,68.86,67.48,67.84,675249
HEIA.AS,Heineken,Beverage,Netherlands,2026-01-08,67.84,69.92,67.84,69.52,783133
HEIA.AS,Heineken,Beverage,Netherlands,2026-01-09,69.32,70.16,69.32,70.08,455961
HEIA.AS,Heineken,Beverage,Netherlands,2026-01-12,69.26,69.52,65.74,67.18,2799718
HEIA.AS,Heineken,Beverage,Netherlands,2026-01-13,67.0,67.18,66.14,66.88,1203152
HEIA.AS,Heineken,Beverage,Netherlands,2026-01-14,67.0,68.38,66.82,68.26,1164474
HEIA.AS,Heineken,Beverage,Netherlands,2026-01-15,68.16,68.72,67.44,67.96,952936
HEIA.AS,Heineken,Beverage,Netherlands,2026-01-16,67.74,68.58,67.7,68.12,865365
HEIA.AS,Heineken,Beverage,Netherlands,2026-01-19,67.6,67.98,67.1,67.26,391532
HEIA.AS,Heineken,Beverage,Netherlands,2026-01-20,67.24,67.38,66.54,66.9,528387
HEIA.AS,Heineken,Beverage,Netherlands,2026-01-21,66.68,67.72,66.6,67.0,608285
HEIA.AS,Heineken,Beverage,Netherlands,2026-01-22,67.86,68.3,67.3,67.98,690808
HEIA.AS,Heineken,Beverage,Netherlands,2026-01-23,67.56,68.3,67.48,67.76,573990
HEIA.AS,Heineken,Beverage,Netherlands,2026-01-26,67.2,67.7,66.82,67.12,596767
HEIA.AS,Heineken,Beverage,Netherlands,2026-01-27,66.94,67.34,66.64,66.98,656438
HEIA.AS,Heineken,Beverage,Netherlands,2026-01-28,66.8,67.78,66.32,67.6,772566
HEIA.AS,Heineken,Beverage,Netherlands,2026-01-29,67.9,69.08,67.76,68.8,911823
HEIA.AS,Heineken,Beverage,Netherlands,2026-01-30,68.8,69.56,68.6,69.34,649576
HEIA.AS,Heineken,Beverage,Netherlands,2026-02-02,70.0,71.14,70.0,70.5,684344
HEIA.AS,Heineken,Beverage,Netherlands,2026-02-03,70.58,71.6,70.36,71.6,515210
HEIA.AS,Heineken,Beverage,Netherlands,2026-02-04,70.72,73.78,70.68,73.6,1056724
HEIA.AS,Heineken,Beverage,Netherlands,2026-02-05,73.6,74.06,73.04,73.88,651703
HEIA.AS,Heineken,Beverage,Netherlands,2026-02-06,73.52,74.44,73.28,73.68,697890
HEIA.AS,Heineken,Beverage,Netherlands,2026-02-09,73.5,74.14,73.22,73.86,575181
HEIA.AS,Heineken,Beverage,Netherlands,2026-02-10,73.82,74.98,73.62,74.58,962535
HEIA.AS,Heineken,Beverage,Netherlands,2026-02-11,75.5,78.66,75.3,77.86,2096688
HEIA.AS,Heineken,Beverage,Netherlands,2026-02-12,78.5,80.24,78.18,80.12,1566238
HEIA.AS,Heineken,Beverage,Netherlands,2026-02-13,79.66,79.68,77.78,78.08,982530
HEIA.AS,Heineken,Beverage,Netherlands,2026-02-16,78.2,78.4,77.62,77.94,405856
HEIA.AS,Heineken,Beverage,Netherlands,2026-02-17,77.9,78.52,77.32,77.32,536271
HEIA.AS,Heineken,Beverage,Netherlands,2026-02-18,77.48,77.52,76.32,76.94,629716
HEIA.AS,Heineken,Beverage,Netherlands,2026-02-19,76.66,77.2,76.08,76.9,692104
HEIA.AS,Heineken,Beverage,Netherlands,2026-02-20,77.48,77.9,76.86,77.34,647608
HEIA.AS,Heineken,Beverage,Netherlands,2026-02-23,77.42,78.28,77.16,77.96,779133
HEIA.AS,Heineken,Beverage,Netherlands,2026-02-24,78.14,78.58,77.54,78.04,473401
HEIA.AS,Heineken,Beverage,Netherlands,2026-02-25,78.22,78.36,76.54,77.36,964922
HEIA.AS,Heineken,Beverage,Netherlands,2026-02-26,77.02,77.82,76.86,77.58,944169
HEIA.AS,Heineken,Beverage,Netherlands,2026-02-27,77.16,78.88,76.86,78.56,1143047
HEIA.AS,Heineken,Beverage,Netherlands,2026-03-02,77.0,77.98,75.66,76.64,608783
HEIA.AS,Heineken,Beverage,Netherlands,2026-03-03,75.5,75.94,74.16,74.36,604115
HEIA.AS,Heineken,Beverage,Netherlands,2026-03-04,74.64,74.74,72.96,72.96,566342
HEIA.AS,Heineken,Beverage,Netherlands,2026-03-05,73.0,73.34,71.66,71.86,802203
HEIA.AS,Heineken,Beverage,Netherlands,2026-03-06,72.0,72.0,70.82,71.7,739154
HEIA.AS,Heineken,Beverage,Netherlands,2026-03-09,71.0,71.0,69.8,70.58,502186
HEIA.AS,Heineken,Beverage,Netherlands,2026-03-10,71.48,71.52,70.34,71.14,836646
HEIA.AS,Heineken,Beverage,Netherlands,2026-03-11,70.5,71.12,70.16,70.4,405926
HEIA.AS,Heineken,Beverage,Netherlands,2026-03-12,70.46,70.52,69.4,69.7,442135
HEIA.AS,Heineken,Beverage,Netherlands,2026-03-13,69.7,71.66,69.4,71.42,641858
HEIA.AS,Heineken,Beverage,Netherlands,2026-03-16,71.1,71.8,70.9,71.02,458754
DGE.L,Diageo,Beverage,UK,2025-12-17,1673.0,1726.0,1667.5,1679.5,8425512
DGE.L,Diageo,Beverage,UK,2025-12-18,1687.0,1695.0,1662.5,1677.0,3495235
DGE.L,Diageo,Beverage,UK,2025-12-19,1651.5,1678.5,1624.0,1678.5,13762736
DGE.L,Diageo,Beverage,UK,2025-12-22,1668.0,1683.0,1610.5,1617.0,6779575
DGE.L,Diageo,Beverage,UK,2025-12-23,1599.0,1614.5,1587.0,1588.0,4018315
DGE.L,Diageo,Beverage,UK,2025-12-24,1605.0,1607.532,1588.963,1589.5,1142077
DGE.L,Diageo,Beverage,UK,2025-12-29,1593.0,1608.0,1588.0,1589.5,3881051
DGE.L,Diageo,Beverage,UK,2025-12-30,1588.0,1608.382,1579.0,1602.5,2030010
DGE.L,Diageo,Beverage,UK,2025-12-31,1612.5,1619.5,1600.084,1603.5,1070647
DGE.L,Diageo,Beverage,UK,2026-01-02,1601.5,1616.5,1581.5,1607.5,4105555
DGE.L,Diageo,Beverage,UK,2026-01-05,1615.0,1647.5,1583.0,1634.0,5082941
DGE.L,Diageo,Beverage,UK,2026-01-06,1650.0,1665.5,1621.5,1644.0,6375981
DGE.L,Diageo,Beverage,UK,2026-01-07,1624.0,1649.0,1564.0,1577.0,7231311
DGE.L,Diageo,Beverage,UK,2026-01-08,1582.0,1624.0,1579.0,1602.0,8278285
DGE.L,Diageo,Beverage,UK,2026-01-09,1607.0,1643.0,1606.5,1630.0,8707589
DGE.L,Diageo,Beverage,UK,2026-01-12,1635.0,1674.5,1630.5,1674.5,8960972
DGE.L,Diageo,Beverage,UK,2026-01-13,1688.5,1715.443,1664.0,1664.0,4632099
DGE.L,Diageo,Beverage,UK,2026-01-14,1663.5,1697.0,1649.575,1691.5,4484019
DGE.L,Diageo,Beverage,UK,2026-01-15,1687.0,1690.5,1650.5,1678.5,5118077
DGE.L,Diageo,Beverage,UK,2026-01-16,1662.5,1691.0,1652.0,1655.5,9133233
DGE.L,Diageo,Beverage,UK,2026-01-19,1631.0,1636.5,1609.5,1625.0,3230050
DGE.L,Diageo,Beverage,UK,2026-01-20,1613.5,1639.0,1605.0,1630.5,3953926
DGE.L,Diageo,Beverage,UK,2026-01-21,1641.0,1698.0,1640.0,1672.0,5015257
DGE.L,Diageo,Beverage,UK,2026-01-22,1689.0,1709.0,1421.5,1695.0,5094480
DGE.L,Diageo,Beverage,UK,2026-01-23,1680.5,1695.0,1663.5,1675.0,4232414
DGE.L,Diageo,Beverage,UK,2026-01-26,1673.5,1685.5,1649.5,1655.0,4896119
DGE.L,Diageo,Beverage,UK,2026-01-27,1638.5,1650.5,1602.5,1609.5,4064591
DGE.L,Diageo,Beverage,UK,2026-01-28,1608.0,1648.5,1603.5,1622.5,5140730
DGE.L,Diageo,Beverage,UK,2026-01-29,1640.0,1689.5,1628.0,1638.0,3775850
DGE.L,Diageo,Beverage,UK,2026-01-30,1646.0,1693.0,1645.0,1675.5,8487593
DGE.L,Diageo,Beverage,UK,2026-02-02,1693.0,1701.0,1663.5,1669.5,4574755
DGE.L,Diageo,Beverage,UK,2026-02-03,1677.0,1706.0,1661.5,1697.0,4507192
DGE.L,Diageo,Beverage,UK,2026-02-04,1699.5,1778.5,1694.0,1774.0,5844651
DGE.L,Diageo,Beverage,UK,2026-02-05,1784.5,1798.0,1769.0,1786.5,5061779
DGE.L,Diageo,Beverage,UK,2026-02-06,1775.0,1786.5,1745.5,1760.0,4339417
DGE.L,Diageo,Beverage,UK,2026-02-09,1779.5,1786.5,1755.5,1755.5,3390528
DGE.L,Diageo,Beverage,UK,2026-02-10,1770.0,1815.5,1769.0,1814.0,3567848
DGE.L,Diageo,Beverage,UK,2026-02-11,1809.5,1845.135,1804.5,1836.5,4624407
DGE.L,Diageo,Beverage,UK,2026-02-12,1846.0,1862.0,1828.0,1849.0,4829792
DGE.L,Diageo,Beverage,UK,2026-02-13,1833.0,1841.5,1807.0,1824.0,3967663
DGE.L,Diageo,Beverage,UK,2026-02-16,1825.5,1831.0,1802.0,1802.0,3355553
DGE.L,Diageo,Beverage,UK,2026-02-17,1805.0,1812.0,1792.0,1796.0,3419197
DGE.L,Diageo,Beverage,UK,2026-02-18,1780.0,1781.5,1741.5,1761.0,4454846
DGE.L,Diageo,Beverage,UK,2026-02-19,1764.0,1796.5,1745.5,1781.5,4525512
DGE.L,Diageo,Beverage,UK,2026-02-20,1799.5,1861.1,1790.0,1851.0,6947767
DGE.L,Diageo,Beverage,UK,2026-02-23,1854.5,1866.0,1830.0,1858.0,3045931
DGE.L,Diageo,Beverage,UK,2026-02-24,1862.0,1903.905,1856.5,1874.0,5708304
DGE.L,Diageo,Beverage,UK,2026-02-25,1805.0,1817.5,1583.5,1636.0,25070351
DGE.L,Diageo,Beverage,UK,2026-02-26,1600.0,1623.5,1584.5,1586.0,12308231
DGE.L,Diageo,Beverage,UK,2026-02-27,1587.0,1663.5,1575.0,1656.5,15597033
DGE.L,Diageo,Beverage,UK,2026-03-02,1621.0,1648.0,1599.0,1609.0,7066643
DGE.L,Diageo,Beverage,UK,2026-03-03,1580.0,1590.5,1544.5,1565.0,22963594
DGE.L,Diageo,Beverage,UK,2026-03-04,1565.5,1597.0,1509.0,1520.0,7473822
DGE.L,Diageo,Beverage,UK,2026-03-05,1533.0,1549.5,1520.5,1544.0,7000716
DGE.L,Diageo,Beverage,UK,2026-03-06,1537.0,1554.0,1524.988,1525.5,4154764
DGE.L,Diageo,Beverage,UK,2026-03-09,1504.0,1523.069,1491.0,1521.0,4639521
DGE.L,Diageo,Beverage,UK,2026-03-10,1524.5,1537.0,1494.0,1528.0,6521475
DGE.L,Diageo,Beverage,UK,2026-03-11,1525.0,1528.0,1489.0,1492.0,10400421
DGE.L,Diageo,Beverage,UK,2026-03-12,1484.0,1485.0,1420.5,1437.5,7049349
DGE.L,Diageo,Beverage,UK,2026-03-13,1436.5,1470.0,1422.0,1467.5,8489426
DGE.L,Diageo,Beverage,UK,2026-03-16,1461.5,1478.0,1447.5,1450.0,4595291
CCH.L,Coca-Cola HBC,Beverage,UK,2025-12-17,3728.0,3780.0,3726.0,3780.0,3905527
CCH.L,Coca-Cola HBC,Beverage,UK,2025-12-18,3782.0,3830.0,3778.0,3830.0,479571
CCH.L,Coca-Cola HBC,Beverage,UK,2025-12-19,3802.0,3884.0,3794.0,3864.0,2135099
CCH.L,Coca-Cola HBC,Beverage,UK,2025-12-22,3828.0,3846.0,3808.0,3838.0,263953
CCH.L,Coca-Cola HBC,Beverage,UK,2025-12-23,3846.0,3854.0,3832.0,3836.0,178750
CCH.L,Coca-Cola HBC,Beverage,UK,2025-12-24,3828.0,3846.0,3822.0,3822.0,57409
CCH.L,Coca-Cola HBC,Beverage,UK,2025-12-29,3820.0,3844.0,3800.0,3822.0,152584
CCH.L,Coca-Cola HBC,Beverage,UK,2025-12-30,3820.0,3862.0,3820.0,3854.0,133292
CCH.L,Coca-Cola HBC,Beverage,UK,2025-12-31,3858.0,3866.0,3842.0,3842.0,121669
CCH.L,Coca-Cola HBC,Beverage,UK,2026-01-02,3850.0,3866.0,3758.0,3768.0,590707
CCH.L,Coca-Cola HBC,Beverage,UK,2026-01-05,3770.0,3778.0,3686.0,3714.0,328339
CCH.L,Coca-Cola HBC,Beverage,UK,2026-01-06,3722.0,3722.0,3672.0,3692.0,325490
CCH.L,Coca-Cola HBC,Beverage,UK,2026-01-07,3668.0,3728.0,3650.0,3712.0,303030
CCH.L,Coca-Cola HBC,Beverage,UK,2026-01-08,3712.0,3926.0,3700.0,3918.0,649165
CCH.L,Coca-Cola HBC,Beverage,UK,2026-01-09,3926.0,3958.0,3912.0,3938.0,284514
CCH.L,Coca-Cola HBC,Beverage,UK,2026-01-12,3934.0,3972.0,3912.0,3920.0,325670
CCH.L,Coca-Cola HBC,Beverage,UK,2026-01-13,3922.0,3948.0,3834.0,3846.0,1164930
CCH.L,Coca-Cola HBC,Beverage,UK,2026-01-14,3848.0,3936.0,3842.0,3904.0,640648
CCH.L,Coca-Cola HBC,Beverage,UK,2026-01-15,3910.0,3958.0,3906.0,3922.0,550622
CCH.L,Coca-Cola HBC,Beverage,UK,2026-01-16,3904.0,3972.0,3894.0,3926.0,435062
CCH.L,Coca-Cola HBC,Beverage,UK,2026-01-19,3920.0,3930.0,3890.0,3924.0,352814
CCH.L,Coca-Cola HBC,Beverage,UK,2026-01-20,3940.0,3954.0,3908.0,3920.0,452630
CCH.L,Coca-Cola HBC,Beverage,UK,2026-01-21,3906.0,3948.0,3870.0,3882.0,342615
CCH.L,Coca-Cola HBC,Beverage,UK,2026-01-22,3934.0,3944.0,3890.0,3908.0,346277
CCH.L,Coca-Cola HBC,Beverage,UK,2026-01-23,3830.0,3890.1951,3826.0,3890.0,354363
CCH.L,Coca-Cola HBC,Beverage,UK,2026-01-26,3904.0,3916.0,3860.0,3904.0,323966
