DATAFLOW,LAST UPDATE,freq,reporter,partner,product,flow,indicators,TIME_PERIOD,OBS_VALUE
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,39204990,1,QUANTITY_IN_100KG,2023-01,0.01
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,39204990,1,QUANTITY_IN_100KG,2023-05,7.19
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,39204990,1,QUANTITY_IN_100KG,2023-12,0.26
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,39204990,1,QUANTITY_IN_100KG,2024-03,0.25
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,39204990,1,QUANTITY_IN_100KG,2024-05,0.56
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,39204990,1,QUANTITY_IN_100KG,2024-09,0.0
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,39204990,1,QUANTITY_IN_100KG,2025-01,0.25
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,39204990,1,QUANTITY_IN_100KG,2025-02,0.25
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,39204990,1,QUANTITY_IN_100KG,2025-03,0.73
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,39204990,1,QUANTITY_IN_100KG,2025-04,0.73
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,39204990,1,QUANTITY_IN_100KG,2025-10,0.25
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,39204990,1,VALUE_IN_EUROS,2023-01,13.0
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,39204990,1,VALUE_IN_EUROS,2023-05,5554.0
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,39204990,1,VALUE_IN_EUROS,2023-12,115.0
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,39204990,1,VALUE_IN_EUROS,2024-03,108.0
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,39204990,1,VALUE_IN_EUROS,2024-05,569.0
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,39204990,1,VALUE_IN_EUROS,2024-09,486.0
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,39204990,1,VALUE_IN_EUROS,2025-01,121.0
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,39204990,1,VALUE_IN_EUROS,2025-02,121.0
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,39204990,1,VALUE_IN_EUROS,2025-03,323.0
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,39204990,1,VALUE_IN_EUROS,2025-04,324.0
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,39204990,1,VALUE_IN_EUROS,2025-10,111.0
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,39204990,2,QUANTITY_IN_100KG,2023-01,0.02
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,39204990,2,QUANTITY_IN_100KG,2023-02,0.0
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,39204990,2,QUANTITY_IN_100KG,2023-03,0.0
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,39204990,2,QUANTITY_IN_100KG,2023-04,0.01
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,39204990,2,QUANTITY_IN_100KG,2023-05,0.31
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,39204990,2,QUANTITY_IN_100KG,2023-06,0.23
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,39204990,2,QUANTITY_IN_100KG,2023-07,0.05
