DATAFLOW,LAST UPDATE,freq,reporter,partner,product,flow,indicators,TIME_PERIOD,OBS_VALUE
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,35069900,1,QUANTITY_IN_100KG,2023-01,8370.88
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,35069900,1,QUANTITY_IN_100KG,2023-02,8861.03
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,35069900,1,QUANTITY_IN_100KG,2023-03,8562.86
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,35069900,1,QUANTITY_IN_100KG,2023-04,8381.35
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,35069900,1,QUANTITY_IN_100KG,2023-05,9965.79
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,35069900,1,QUANTITY_IN_100KG,2023-06,14906.53
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,35069900,1,QUANTITY_IN_100KG,2023-07,8350.11
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,35069900,1,QUANTITY_IN_100KG,2023-08,9168.35
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,35069900,1,QUANTITY_IN_100KG,2023-09,8030.75
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,35069900,1,QUANTITY_IN_100KG,2023-10,10930.56
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,35069900,1,QUANTITY_IN_100KG,2023-11,10247.75
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,35069900,1,QUANTITY_IN_100KG,2023-12,4959.3
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,35069900,1,QUANTITY_IN_100KG,2024-01,9862.01
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,35069900,1,QUANTITY_IN_100KG,2024-02,8701.96
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,35069900,1,QUANTITY_IN_100KG,2024-03,10121.96
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,35069900,1,QUANTITY_IN_100KG,2024-04,8983.68
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,35069900,1,QUANTITY_IN_100KG,2024-05,9125.65
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,35069900,1,QUANTITY_IN_100KG,2024-06,8198.63
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,35069900,1,QUANTITY_IN_100KG,2024-07,14563.95
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,35069900,1,QUANTITY_IN_100KG,2024-08,25877.84
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,35069900,1,QUANTITY_IN_100KG,2024-09,8227.5
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,35069900,1,QUANTITY_IN_100KG,2024-10,9845.24
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,35069900,1,QUANTITY_IN_100KG,2024-11,9853.28
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,35069900,1,QUANTITY_IN_100KG,2024-12,5446.83
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,35069900,1,QUANTITY_IN_100KG,2025-01,9057.69
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,35069900,1,QUANTITY_IN_100KG,2025-02,9842.95
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,35069900,1,QUANTITY_IN_100KG,2025-03,7447.82
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,35069900,1,QUANTITY_IN_100KG,2025-04,4936.96
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,35069900,1,QUANTITY_IN_100KG,2025-05,8943.93
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,35069900,1,QUANTITY_IN_100KG,2025-06,7662.87
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,35069900,1,QUANTITY_IN_100KG,2025-07,8688.7
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,35069900,1,QUANTITY_IN_100KG,2025-08,5603.56
