DATAFLOW,LAST UPDATE,freq,reporter,partner,product,flow,indicators,TIME_PERIOD,OBS_VALUE
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,39199080,1,QUANTITY_IN_100KG,2023-01,11091.84
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,39199080,1,QUANTITY_IN_100KG,2023-02,11722.07
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,39199080,1,QUANTITY_IN_100KG,2023-03,20753.3
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,39199080,1,QUANTITY_IN_100KG,2023-04,13618.28
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,39199080,1,QUANTITY_IN_100KG,2023-05,15381.57
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,39199080,1,QUANTITY_IN_100KG,2023-06,15614.11
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,39199080,1,QUANTITY_IN_100KG,2023-07,13160.92
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,39199080,1,QUANTITY_IN_100KG,2023-08,12553.87
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,39199080,1,QUANTITY_IN_100KG,2023-09,15269.45
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,39199080,1,QUANTITY_IN_100KG,2023-10,14046.41
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,39199080,1,QUANTITY_IN_100KG,2023-11,12198.87
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,39199080,1,QUANTITY_IN_100KG,2023-12,9687.03
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,39199080,1,QUANTITY_IN_100KG,2024-01,13527.89
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,39199080,1,QUANTITY_IN_100KG,2024-02,16400.81
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,39199080,1,QUANTITY_IN_100KG,2024-03,18413.19
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,39199080,1,QUANTITY_IN_100KG,2024-04,16658.23
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,39199080,1,QUANTITY_IN_100KG,2024-05,14753.08
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,39199080,1,QUANTITY_IN_100KG,2024-06,12448.11
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,39199080,1,QUANTITY_IN_100KG,2024-07,14072.65
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,39199080,1,QUANTITY_IN_100KG,2024-08,14109.4
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,39199080,1,QUANTITY_IN_100KG,2024-09,12455.8
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,39199080,1,QUANTITY_IN_100KG,2024-10,18439.54
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,39199080,1,QUANTITY_IN_100KG,2024-11,13652.53
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,39199080,1,QUANTITY_IN_100KG,2024-12,10659.95
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,39199080,1,QUANTITY_IN_100KG,2025-01,12543.0
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,39199080,1,QUANTITY_IN_100KG,2025-02,14086.63
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,39199080,1,QUANTITY_IN_100KG,2025-03,19796.49
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,39199080,1,QUANTITY_IN_100KG,2025-04,13272.26
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,39199080,1,QUANTITY_IN_100KG,2025-05,14096.69
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,39199080,1,QUANTITY_IN_100KG,2025-06,14823.68
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,39199080,1,QUANTITY_IN_100KG,2025-07,12392.46
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,39199080,1,QUANTITY_IN_100KG,2025-08,10975.62
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,39199080,1,QUANTITY_IN_100KG,2025-09,12644.35
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,39199080,1,QUANTITY_IN_100KG,2025-10,13032.24
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,39199080,1,QUANTITY_IN_100KG,2025-11,11215.56
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,39199080,1,VALUE_IN_EUROS,2023-01,12534780.0
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,39199080,1,VALUE_IN_EUROS,2023-02,12078927.0
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,39199080,1,VALUE_IN_EUROS,2023-03,19400154.0
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,39199080,1,VALUE_IN_EUROS,2023-04,12176164.0
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,39199080,1,VALUE_IN_EUROS,2023-05,14186227.0
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,39199080,1,VALUE_IN_EUROS,2023-06,18356472.0
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,39199080,1,VALUE_IN_EUROS,2023-07,12366494.0
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,39199080,1,VALUE_IN_EUROS,2023-08,12918461.0
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,39199080,1,VALUE_IN_EUROS,2023-09,12338403.0
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,39199080,1,VALUE_IN_EUROS,2023-10,13259204.0
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,39199080,1,VALUE_IN_EUROS,2023-11,11747528.0
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,39199080,1,VALUE_IN_EUROS,2023-12,9762688.0
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,39199080,1,VALUE_IN_EUROS,2024-01,12545424.0
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,39199080,1,VALUE_IN_EUROS,2024-02,13201649.0
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,39199080,1,VALUE_IN_EUROS,2024-03,14274898.0
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,39199080,1,VALUE_IN_EUROS,2024-04,14168936.0
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,39199080,1,VALUE_IN_EUROS,2024-05,12838440.0
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,39199080,1,VALUE_IN_EUROS,2024-06,12749352.0
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,39199080,1,VALUE_IN_EUROS,2024-07,13204196.0
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,39199080,1,VALUE_IN_EUROS,2024-08,12904530.0
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,39199080,1,VALUE_IN_EUROS,2024-09,12125857.0
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,39199080,1,VALUE_IN_EUROS,2024-10,16070548.0
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,39199080,1,VALUE_IN_EUROS,2024-11,12761241.0
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,39199080,1,VALUE_IN_EUROS,2024-12,9622837.0
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,39199080,1,VALUE_IN_EUROS,2025-01,13448809.0
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,39199080,1,VALUE_IN_EUROS,2025-02,11851774.0
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,39199080,1,VALUE_IN_EUROS,2025-03,14164520.0
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,39199080,1,VALUE_IN_EUROS,2025-04,13006425.0
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,39199080,1,VALUE_IN_EUROS,2025-05,13266499.0
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,39199080,1,VALUE_IN_EUROS,2025-06,13096833.0
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,39199080,1,VALUE_IN_EUROS,2025-07,13494332.0
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,39199080,1,VALUE_IN_EUROS,2025-08,11815903.0
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,39199080,1,VALUE_IN_EUROS,2025-09,13641295.0
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,39199080,1,VALUE_IN_EUROS,2025-10,13927560.0
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,39199080,1,VALUE_IN_EUROS,2025-11,13191056.0
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,39199080,2,QUANTITY_IN_100KG,2023-01,2767.8
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,39199080,2,QUANTITY_IN_100KG,2023-02,2895.19
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,39199080,2,QUANTITY_IN_100KG,2023-03,2083.44
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,39199080,2,QUANTITY_IN_100KG,2023-04,2670.09
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,39199080,2,QUANTITY_IN_100KG,2023-05,2298.69
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,39199080,2,QUANTITY_IN_100KG,2023-06,2592.94
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,39199080,2,QUANTITY_IN_100KG,2023-07,2511.25
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,39199080,2,QUANTITY_IN_100KG,2023-08,2719.73
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,39199080,2,QUANTITY_IN_100KG,2023-09,3524.87
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,39199080,2,QUANTITY_IN_100KG,2023-10,3716.1
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,39199080,2,QUANTITY_IN_100KG,2023-11,2309.54
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,39199080,2,QUANTITY_IN_100KG,2023-12,2346.46
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,39199080,2,QUANTITY_IN_100KG,2024-01,2687.38
