DATAFLOW,LAST UPDATE,freq,reporter,partner,product,flow,indicators,TIME_PERIOD,OBS_VALUE
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,39209959,1,QUANTITY_IN_100KG,2023-01,2.18
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,39209959,1,QUANTITY_IN_100KG,2023-03,0.09
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,39209959,1,QUANTITY_IN_100KG,2023-04,3.43
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,39209959,1,QUANTITY_IN_100KG,2023-05,3.21
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,39209959,1,QUANTITY_IN_100KG,2023-06,0.04
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,39209959,1,QUANTITY_IN_100KG,2023-07,4.62
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,39209959,1,QUANTITY_IN_100KG,2023-09,0.01
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,39209959,1,QUANTITY_IN_100KG,2023-10,4.62
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,39209959,1,QUANTITY_IN_100KG,2023-11,0.01
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,39209959,1,QUANTITY_IN_100KG,2023-12,3.66
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,39209959,1,QUANTITY_IN_100KG,2024-01,0.01
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,39209959,1,QUANTITY_IN_100KG,2024-02,0.91
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,39209959,1,QUANTITY_IN_100KG,2024-03,3.39
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,39209959,1,QUANTITY_IN_100KG,2024-04,0.18
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,39209959,1,QUANTITY_IN_100KG,2024-05,3.3
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,39209959,1,QUANTITY_IN_100KG,2024-06,0.05
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,39209959,1,QUANTITY_IN_100KG,2024-07,3.43
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,39209959,1,QUANTITY_IN_100KG,2024-09,0.06
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,39209959,1,QUANTITY_IN_100KG,2024-10,3.3
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,39209959,1,QUANTITY_IN_100KG,2025-01,3.43
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,39209959,1,QUANTITY_IN_100KG,2025-02,0.06
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,39209959,1,QUANTITY_IN_100KG,2025-03,0.06
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,39209959,1,QUANTITY_IN_100KG,2025-04,3.3
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,39209959,1,QUANTITY_IN_100KG,2025-05,3.48
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,39209959,1,QUANTITY_IN_100KG,2025-07,0.9
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,39209959,1,QUANTITY_IN_100KG,2025-08,3.17
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,39209959,1,QUANTITY_IN_100KG,2025-09,0.13
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,39209959,1,QUANTITY_IN_100KG,2025-10,1.08
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,39209959,1,QUANTITY_IN_100KG,2025-11,3.3
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,39209959,1,VALUE_IN_EUROS,2023-01,36680.0
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,39209959,1,VALUE_IN_EUROS,2023-03,7623.0
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,39209959,1,VALUE_IN_EUROS,2023-04,2023.0
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,39209959,1,VALUE_IN_EUROS,2023-05,5721.0
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,39209959,1,VALUE_IN_EUROS,2023-06,3812.0
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,39209959,1,VALUE_IN_EUROS,2023-07,2734.0
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,39209959,1,VALUE_IN_EUROS,2023-09,9.0
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,39209959,1,VALUE_IN_EUROS,2023-10,2613.0
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,39209959,1,VALUE_IN_EUROS,2023-11,91.0
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,39209959,1,VALUE_IN_EUROS,2023-12,22093.0
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,39209959,1,VALUE_IN_EUROS,2024-01,6.0
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,39209959,1,VALUE_IN_EUROS,2024-02,15603.0
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,39209959,1,VALUE_IN_EUROS,2024-03,1920.0
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,39209959,1,VALUE_IN_EUROS,2024-04,13439.0
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,39209959,1,VALUE_IN_EUROS,2024-05,1866.0
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,39209959,1,VALUE_IN_EUROS,2024-06,3976.0
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,39209959,1,VALUE_IN_EUROS,2024-07,6154.0
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,39209959,1,VALUE_IN_EUROS,2024-09,5080.0
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,39209959,1,VALUE_IN_EUROS,2024-10,1866.0
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,39209959,1,VALUE_IN_EUROS,2025-01,1941.0
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,39209959,1,VALUE_IN_EUROS,2025-02,5743.0
