DATAFLOW,LAST UPDATE,freq,reporter,partner,product,flow,indicators,TIME_PERIOD,OBS_VALUE
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,39201028,1,QUANTITY_IN_100KG,2023-01,3839.72
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,39201028,1,QUANTITY_IN_100KG,2023-02,2940.84
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,39201028,1,QUANTITY_IN_100KG,2023-03,3394.5
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,39201028,1,QUANTITY_IN_100KG,2023-04,3441.25
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,39201028,1,QUANTITY_IN_100KG,2023-05,3130.08
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,39201028,1,QUANTITY_IN_100KG,2023-06,2738.83
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,39201028,1,QUANTITY_IN_100KG,2023-07,4947.21
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,39201028,1,QUANTITY_IN_100KG,2023-08,3131.16
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,39201028,1,QUANTITY_IN_100KG,2023-09,3600.89
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,39201028,1,QUANTITY_IN_100KG,2023-10,3030.12
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,39201028,1,QUANTITY_IN_100KG,2023-11,3498.66
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,39201028,1,QUANTITY_IN_100KG,2023-12,3159.79
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,39201028,1,QUANTITY_IN_100KG,2024-01,3690.24
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,39201028,1,QUANTITY_IN_100KG,2024-02,4418.04
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,39201028,1,QUANTITY_IN_100KG,2024-03,4187.95
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,39201028,1,QUANTITY_IN_100KG,2024-04,5676.92
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,39201028,1,QUANTITY_IN_100KG,2024-05,3324.18
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,39201028,1,QUANTITY_IN_100KG,2024-06,3337.24
