DATAFLOW,LAST UPDATE,freq,reporter,partner,product,flow,indicators,TIME_PERIOD,OBS_VALUE
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,35061000,1,QUANTITY_IN_100KG,2023-01,2601.49
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,35061000,1,QUANTITY_IN_100KG,2023-02,3207.04
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,35061000,1,QUANTITY_IN_100KG,2023-03,3877.1
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,35061000,1,QUANTITY_IN_100KG,2023-04,3298.62
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,35061000,1,QUANTITY_IN_100KG,2023-05,2370.0
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,35061000,1,QUANTITY_IN_100KG,2023-06,3042.14
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,35061000,1,QUANTITY_IN_100KG,2023-07,2614.37
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,35061000,1,QUANTITY_IN_100KG,2023-08,2144.69
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,35061000,1,QUANTITY_IN_100KG,2023-09,2951.59
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,35061000,1,QUANTITY_IN_100KG,2023-10,2265.69
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,35061000,1,QUANTITY_IN_100KG,2023-11,2445.36
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,35061000,1,QUANTITY_IN_100KG,2023-12,2265.15
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,35061000,1,QUANTITY_IN_100KG,2024-01,2295.42
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,35061000,1,QUANTITY_IN_100KG,2024-02,3322.59
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,35061000,1,QUANTITY_IN_100KG,2024-03,2469.08
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,35061000,1,QUANTITY_IN_100KG,2024-04,3269.93
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,35061000,1,QUANTITY_IN_100KG,2024-05,3192.63
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,35061000,1,QUANTITY_IN_100KG,2024-06,3184.35
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,35061000,1,QUANTITY_IN_100KG,2024-07,2709.61
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,35061000,1,QUANTITY_IN_100KG,2024-08,2838.77
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,35061000,1,QUANTITY_IN_100KG,2024-09,2590.92
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,35061000,1,QUANTITY_IN_100KG,2024-10,3103.65
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,35061000,1,QUANTITY_IN_100KG,2024-11,2582.15
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,35061000,1,QUANTITY_IN_100KG,2024-12,2207.01
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,35061000,1,QUANTITY_IN_100KG,2025-01,2508.59
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,35061000,1,QUANTITY_IN_100KG,2025-02,2757.52
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,35061000,1,QUANTITY_IN_100KG,2025-03,2462.02
