DATAFLOW,LAST UPDATE,freq,reporter,partner,product,flow,indicators,TIME_PERIOD,OBS_VALUE
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,32151900,1,QUANTITY_IN_100KG,2023-01,11708.68
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,32151900,1,QUANTITY_IN_100KG,2023-02,13017.76
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,32151900,1,QUANTITY_IN_100KG,2023-03,14248.41
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,32151900,1,QUANTITY_IN_100KG,2023-04,12409.26
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,32151900,1,QUANTITY_IN_100KG,2023-05,12776.82
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,32151900,1,QUANTITY_IN_100KG,2023-06,13330.42
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,32151900,1,QUANTITY_IN_100KG,2023-07,11374.39
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,32151900,1,QUANTITY_IN_100KG,2023-08,11902.27
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,32151900,1,QUANTITY_IN_100KG,2023-09,12159.55
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,32151900,1,QUANTITY_IN_100KG,2023-10,12727.68
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,32151900,1,QUANTITY_IN_100KG,2023-11,13960.53
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,32151900,1,QUANTITY_IN_100KG,2023-12,12017.71
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,32151900,1,QUANTITY_IN_100KG,2024-01,11946.12
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,32151900,1,QUANTITY_IN_100KG,2024-02,11471.95
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,32151900,1,QUANTITY_IN_100KG,2024-03,12677.04
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,32151900,1,QUANTITY_IN_100KG,2024-04,13259.54
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,32151900,1,QUANTITY_IN_100KG,2024-05,12853.97
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,32151900,1,QUANTITY_IN_100KG,2024-06,12205.5
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,32151900,1,QUANTITY_IN_100KG,2024-07,15251.52
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,32151900,1,QUANTITY_IN_100KG,2024-08,10292.34
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,32151900,1,QUANTITY_IN_100KG,2024-09,22745.17
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,32151900,1,QUANTITY_IN_100KG,2024-10,13945.81
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,32151900,1,QUANTITY_IN_100KG,2024-11,21749.75
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,32151900,1,QUANTITY_IN_100KG,2024-12,31069.33
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,32151900,1,QUANTITY_IN_100KG,2025-01,10255.28
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,32151900,1,QUANTITY_IN_100KG,2025-02,12333.46
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,32151900,1,QUANTITY_IN_100KG,2025-03,34731.49
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,32151900,1,QUANTITY_IN_100KG,2025-04,13001.25
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,32151900,1,QUANTITY_IN_100KG,2025-05,31227.25
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,32151900,1,QUANTITY_IN_100KG,2025-06,21466.5
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,32151900,1,QUANTITY_IN_100KG,2025-07,24614.44
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,32151900,1,QUANTITY_IN_100KG,2025-08,22016.63
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,32151900,1,QUANTITY_IN_100KG,2025-09,22441.99
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,32151900,1,QUANTITY_IN_100KG,2025-10,32636.24
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,32151900,1,QUANTITY_IN_100KG,2025-11,32935.47
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,32151900,1,VALUE_IN_EUROS,2023-01,9389731.0
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,32151900,1,VALUE_IN_EUROS,2023-02,9296538.0
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,32151900,1,VALUE_IN_EUROS,2023-03,10485436.0
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,32151900,1,VALUE_IN_EUROS,2023-04,9196550.0
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,32151900,1,VALUE_IN_EUROS,2023-05,10497521.0
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,32151900,1,VALUE_IN_EUROS,2023-06,10127998.0
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,32151900,1,VALUE_IN_EUROS,2023-07,9591300.0
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,32151900,1,VALUE_IN_EUROS,2023-08,9065381.0
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,32151900,1,VALUE_IN_EUROS,2023-09,9678486.0
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,32151900,1,VALUE_IN_EUROS,2023-10,10864485.0
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,32151900,1,VALUE_IN_EUROS,2023-11,12175235.0
