DATAFLOW,LAST UPDATE,freq,reporter,partner,product,flow,indicators,TIME_PERIOD,OBS_VALUE
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,48211010,1,QUANTITY_IN_100KG,2023-01,5284.78
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,48211010,1,QUANTITY_IN_100KG,2023-02,4398.65
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,48211010,1,QUANTITY_IN_100KG,2023-03,5235.59
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,48211010,1,QUANTITY_IN_100KG,2023-04,3880.45
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,48211010,1,QUANTITY_IN_100KG,2023-05,7564.25
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,48211010,1,QUANTITY_IN_100KG,2023-06,4690.91
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,48211010,1,QUANTITY_IN_100KG,2023-07,4652.73
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,48211010,1,QUANTITY_IN_100KG,2023-08,3984.08
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,48211010,1,QUANTITY_IN_100KG,2023-09,5133.94
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,48211010,1,QUANTITY_IN_100KG,2023-10,6993.83
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,48211010,1,QUANTITY_IN_100KG,2023-11,5197.23
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,48211010,1,QUANTITY_IN_100KG,2023-12,3725.6
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,48211010,1,QUANTITY_IN_100KG,2024-01,4583.62
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,48211010,1,QUANTITY_IN_100KG,2024-02,8273.58
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,WORLD,48211010,1,QUANTITY_IN_100KG,2024-03,6322.4
