DATAFLOW,LAST UPDATE,freq,reporter,partner,product,flow,indicators,TIME_PERIOD,OBS_VALUE
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,85235910,1,QUANTITY_IN_100KG,2023-01,0.05
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,85235910,1,QUANTITY_IN_100KG,2025-01,0.0
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,85235910,1,VALUE_IN_EUROS,2023-01,2503.0
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,85235910,1,VALUE_IN_EUROS,2025-01,109.0
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,85235910,2,QUANTITY_IN_100KG,2023-02,0.13
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,85235910,2,QUANTITY_IN_100KG,2023-03,0.33
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,85235910,2,QUANTITY_IN_100KG,2023-04,0.07
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,85235910,2,QUANTITY_IN_100KG,2023-05,0.16
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,85235910,2,QUANTITY_IN_100KG,2023-06,0.39
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,85235910,2,QUANTITY_IN_100KG,2023-07,0.08
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,85235910,2,QUANTITY_IN_100KG,2023-08,0.05
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,85235910,2,QUANTITY_IN_100KG,2023-09,0.1
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,85235910,2,QUANTITY_IN_100KG,2023-10,0.26
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,85235910,2,QUANTITY_IN_100KG,2023-11,0.43
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,85235910,2,QUANTITY_IN_100KG,2023-12,0.76
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,85235910,2,QUANTITY_IN_100KG,2024-01,0.54
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,85235910,2,QUANTITY_IN_100KG,2024-02,0.13
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,85235910,2,QUANTITY_IN_100KG,2024-03,1.18
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,85235910,2,QUANTITY_IN_100KG,2024-04,0.18
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,85235910,2,QUANTITY_IN_100KG,2024-05,1.34
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,85235910,2,QUANTITY_IN_100KG,2024-06,0.01
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,85235910,2,QUANTITY_IN_100KG,2024-07,0.2
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,85235910,2,QUANTITY_IN_100KG,2024-08,0.11
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,85235910,2,QUANTITY_IN_100KG,2024-09,0.2
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,85235910,2,QUANTITY_IN_100KG,2024-10,0.15
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,85235910,2,QUANTITY_IN_100KG,2024-11,0.49
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,85235910,2,QUANTITY_IN_100KG,2024-12,0.16
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,85235910,2,QUANTITY_IN_100KG,2025-01,0.69
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,85235910,2,QUANTITY_IN_100KG,2025-02,0.12
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,85235910,2,QUANTITY_IN_100KG,2025-03,0.37
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,85235910,2,QUANTITY_IN_100KG,2025-04,0.93
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,85235910,2,QUANTITY_IN_100KG,2025-05,0.6
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,85235910,2,QUANTITY_IN_100KG,2025-06,0.34
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,85235910,2,QUANTITY_IN_100KG,2025-07,0.16
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,85235910,2,QUANTITY_IN_100KG,2025-08,0.0
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,85235910,2,QUANTITY_IN_100KG,2025-09,0.15
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,85235910,2,QUANTITY_IN_100KG,2025-10,1.32
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,85235910,2,QUANTITY_IN_100KG,2025-11,0.37
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,85235910,2,VALUE_IN_EUROS,2023-02,1989.0
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,85235910,2,VALUE_IN_EUROS,2023-03,4825.0
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,85235910,2,VALUE_IN_EUROS,2023-04,917.0
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,85235910,2,VALUE_IN_EUROS,2023-05,2144.0
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,85235910,2,VALUE_IN_EUROS,2023-06,5422.0
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,85235910,2,VALUE_IN_EUROS,2023-07,1024.0
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,85235910,2,VALUE_IN_EUROS,2023-08,941.0
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,85235910,2,VALUE_IN_EUROS,2023-09,1409.0
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,85235910,2,VALUE_IN_EUROS,2023-10,4198.0
