DATAFLOW,LAST UPDATE,freq,reporter,partner,product,flow,indicators,TIME_PERIOD,OBS_VALUE
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,48114900,1,QUANTITY_IN_100KG,2023-01,6.39
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,48114900,1,QUANTITY_IN_100KG,2023-02,3.22
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,48114900,1,QUANTITY_IN_100KG,2023-03,0.93
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,48114900,1,QUANTITY_IN_100KG,2023-04,0.65
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,48114900,1,QUANTITY_IN_100KG,2023-05,1.43
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,48114900,1,QUANTITY_IN_100KG,2023-06,1.05
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,48114900,1,QUANTITY_IN_100KG,2023-07,5.15
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,48114900,1,QUANTITY_IN_100KG,2023-08,0.59
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,48114900,1,QUANTITY_IN_100KG,2023-09,0.65
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,48114900,1,QUANTITY_IN_100KG,2023-10,0.67
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,48114900,1,QUANTITY_IN_100KG,2023-11,0.32
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,48114900,1,QUANTITY_IN_100KG,2023-12,12.79
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,48114900,1,QUANTITY_IN_100KG,2024-01,0.16
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,48114900,1,QUANTITY_IN_100KG,2024-02,0.99
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,48114900,1,QUANTITY_IN_100KG,2024-03,0.24
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,48114900,1,QUANTITY_IN_100KG,2024-04,1.3
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,48114900,1,QUANTITY_IN_100KG,2024-05,0.81
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,48114900,1,QUANTITY_IN_100KG,2024-06,0.55
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,48114900,1,QUANTITY_IN_100KG,2024-07,4.5
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,48114900,1,QUANTITY_IN_100KG,2024-08,1.76
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,48114900,1,QUANTITY_IN_100KG,2024-09,1.18
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,48114900,1,QUANTITY_IN_100KG,2024-10,0.39
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,48114900,1,QUANTITY_IN_100KG,2024-11,0.8
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,48114900,1,QUANTITY_IN_100KG,2024-12,15.13
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,48114900,1,QUANTITY_IN_100KG,2025-01,0.55
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,48114900,1,QUANTITY_IN_100KG,2025-02,0.34
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,48114900,1,QUANTITY_IN_100KG,2025-03,5.19
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,48114900,1,QUANTITY_IN_100KG,2025-04,0.28
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,48114900,1,QUANTITY_IN_100KG,2025-05,2.03
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,48114900,1,QUANTITY_IN_100KG,2025-06,0.67
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,48114900,1,QUANTITY_IN_100KG,2025-07,0.75
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,48114900,1,QUANTITY_IN_100KG,2025-08,0.69
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,48114900,1,QUANTITY_IN_100KG,2025-09,114.59
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,48114900,1,QUANTITY_IN_100KG,2025-10,0.12
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,48114900,1,QUANTITY_IN_100KG,2025-11,0.69
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,48114900,1,VALUE_IN_EUROS,2023-01,4672.0
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,48114900,1,VALUE_IN_EUROS,2023-02,2165.0
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,48114900,1,VALUE_IN_EUROS,2023-03,623.0
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,48114900,1,VALUE_IN_EUROS,2023-04,1186.0
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,48114900,1,VALUE_IN_EUROS,2023-05,1451.0
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,48114900,1,VALUE_IN_EUROS,2023-06,1350.0
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,48114900,1,VALUE_IN_EUROS,2023-07,6546.0
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,48114900,1,VALUE_IN_EUROS,2023-08,858.0
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,48114900,1,VALUE_IN_EUROS,2023-09,476.0
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,48114900,1,VALUE_IN_EUROS,2023-10,457.0
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,48114900,1,VALUE_IN_EUROS,2023-11,493.0
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,48114900,1,VALUE_IN_EUROS,2023-12,20158.0
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,48114900,1,VALUE_IN_EUROS,2024-01,108.0
ESTAT:DS-045409(1.0),13/02/26 11:00:00,M,AT,BE,48114900,1,VALUE_IN_EUROS,2024-02,846.0
